t-SNE-1,t-SNE-2
3.0493567,40.520397
-63.061977,-36.674965
-50.29413,-26.641975
10.857214,17.582848
-12.043111,-5.0439496
-40.465424,47.985016
-2.184452,-47.68882
31.264402,-23.006979
-9.529614,-60.542934
33.481045,-57.372253
-54.4096,45.81923
36.411076,-20.486504
-69.348816,-6.4476075
76.42029,-20.348091
-42.29128,13.014969
-32.698616,24.35627
-13.037389,37.270706
85.53846,-3.2299514
31.204866,47.28174
-16.741713,-2.5580075
34.402355,43.92273
31.91433,-9.941594
-19.80962,-63.54929
19.624437,-16.768715
40.2852,-22.94497
-41.94068,12.993725
-61.29334,-27.073606
26.776295,39.090046
-10.607811,-4.249033
-20.747976,-10.8084345
32.62143,-25.982527
54.759876,3.711609
-27.338593,-19.089178
-36.327526,-28.817528
-37.57161,51.40148
32.935375,-56.44022
-6.10598,41.54369
38.82844,-12.688349
-40.991974,12.605676
-44.200417,46.98888
-9.903824,-4.998718
-4.1332135,37.585472
-8.028201,17.469353
12.823707,-10.201548
-38.638496,-20.821508
32.969044,-64.97769
-32.923172,58.411755
-29.450321,-19.443733
-59.05165,-39.77992
-39.810005,-24.120214
-46.159653,48.617786
-29.962402,69.48156
78.43091,-12.113365
-37.425266,-13.795722
35.565952,-8.134705
-46.237057,23.36069
42.569313,-57.078236
-73.63439,-4.9924455
-53.728363,-31.93966
-25.19072,66.069664
-47.054535,-26.317408
-7.462407,49.91634
53.37339,12.743657
-44.927563,23.697586
18.541477,-15.887514
-40.86149,-13.728805
37.58083,65.51393
30.397785,-13.147778
-46.899933,38.55914
32.83357,49.202488
36.37869,64.51093
42.948364,50.806896
42.556194,-10.367123
-31.453096,64.12402
-77.293076,-3.052667
48.655155,-11.412493
24.207567,-32.900455
60.15255,4.071553
16.796041,18.635519
43.469524,-61.513535
24.45015,34.07202
10.286539,-20.188032
37.03131,67.876045
31.359957,-31.582525
84.33795,-2.9972112
-82.032326,0.80574524
-49.394455,38.176926
-45.730755,37.450653
-5.1813297,37.412613
-75.25989,-6.3203406
43.33277,-13.136848
-15.22247,-11.314494
17.641617,-11.753881
22.790358,-13.760839
12.01804,23.655901
-21.278482,-15.035458
21.492966,-4.5540485
-6.4142237,44.94032
80.31616,-2.7691169
41.61597,-14.701521
-47.965916,30.713757
-2.920378,-48.81499
29.436623,54.71851
-16.066277,-1.3913178
-1.8781859,-46.236065
-66.420395,-34.965683
7.8435097,13.279904
21.362555,-26.41243
51.61319,1.6494882
29.54822,29.166077
34.122787,-9.439728
24.3822,27.342525
-32.065907,22.985863
35.838238,-26.581125
-48.56194,-31.487513
-71.52596,-5.4528427
-19.694248,-3.812672
67.695885,-13.264345
-38.486763,52.829693
-3.7761922,39.92589
27.737446,-7.1420536
-60.55529,-38.77163
1.8494627,11.86641
-78.45982,-8.529213
4.796686,-1.7529426
38.36356,-5.194913
23.79744,27.803001
51.040688,1.704685
-55.78776,-22.753572
-62.22577,-23.220402
-64.60325,-36.89233
50.904514,-3.3052902
24.711447,-11.062702
77.07611,-3.3220885
82.75192,-3.8530807
35.18598,66.56592
16.012623,-32.475296
-5.1713505,47.955658
52.851284,7.443593
-9.912286,-63.894913
40.03813,-14.260626
25.591196,-65.15417
26.193914,30.139793
-7.5268493,18.853184
24.926115,-31.162264
69.110664,-14.523383
-19.447426,-14.005905
70.76335,-29.233301
30.817383,-5.956171
-17.442574,-61.96756
1.303798,52.52292
19.062965,38.217445
-50.30102,16.661158
23.999199,35.679905
33.808605,31.001469
-35.448795,63.844715
83.54675,-1.8377117
-39.875793,43.23051
-14.605727,-58.102448
29.764051,-24.382584
-48.07785,-33.120045
-12.80589,-2.8823142
28.494446,25.220736
17.940435,-34.913372
-53.53926,45.91645
-9.15497,-0.22789165
-46.730106,-30.69465
-52.141304,-26.773876
23.632526,-63.100945
34.99229,-60.2949
-47.947556,24.331766
-42.69716,53.01274
-63.903904,-18.473207
31.91142,61.493572
85.02661,-3.748538
7.3629136,16.245808
1.1167762,52.49675
60.52115,12.125675
21.901974,-73.259865
31.968378,52.923832
41.28439,-9.62191
23.911537,33.823895
-40.645134,-24.599947
42.39564,-8.853091
-74.25581,-3.9793236
8.48911,14.036677
33.78309,58.194725
-50.811653,51.472855
-78.88291,-1.7295295
80.1801,-22.154024
19.175362,38.412674
34.605114,-24.089956
-1.8823792,-45.98587
-42.747276,-27.527296
-42.041454,9.036178
12.126121,-9.991214
-10.08289,-3.119854
78.85477,-20.305248
-28.616951,68.22771
27.518633,38.429886
26.725626,-12.549558
-52.77445,51.169704
-12.2443075,-65.0703
30.330296,-16.721401
42.19848,-9.520353
39.37704,62.974525
-37.494755,36.369225
-44.04923,10.321619
40.950413,-8.025718
28.765236,47.99697
-14.44694,-65.72369
33.190376,41.534065
15.876813,-12.0216255
25.200764,-69.49241
-41.677994,37.16128
37.954082,-56.82451
18.084888,-13.476208
5.0144763,18.597824
55.66112,12.007836
-13.326784,-56.35051
36.82478,32.01516
-29.725695,-22.355804
-48.891293,-24.130781
-11.470879,2.7810416
-13.099397,37.311108
59.53673,8.82843
26.476604,-30.585613
31.53427,-8.26794
27.00232,-64.81666
36.067024,67.14932
-52.239048,24.60361
-0.37580267,41.262184
-81.071785,-0.8515453
-32.097565,23.968788
38.026237,66.109985
-13.516416,-62.917767
-12.713758,-55.443523
20.78336,-33.654613
-43.655342,-19.774488
42.643517,-60.06067
-45.898003,33.403557
-47.046974,9.925289
20.727745,-5.3291683
-16.364265,-3.115345
-50.46701,-34.974583
74.45414,-24.055687
-23.701202,-63.20719
-10.231381,1.0590602
36.029457,-62.73163
-75.261314,-1.0874505
-50.107,45.506866
40.689972,62.331173
-34.44955,57.88591
47.31503,-8.18384
32.960014,48.12909
9.727033,17.145311
-50.181435,22.773018
-45.650616,35.410564
22.709133,-11.801682
-10.303898,-63.52171
-25.614506,66.27741
42.040184,45.034103
-32.42839,17.551502
21.508394,30.19838
32.899605,-24.815363
5.5482974,16.610271
-57.490826,-34.981342
1.3162179,49.788147
32.16853,4.0539746
-72.697365,0.015599071
-78.1168,-6.4275727
-43.147594,-27.73045
36.42847,50.259197
-36.927967,30.5622
-51.229805,36.504517
78.02663,-25.269478
-5.152959,8.164733
36.5673,-56.76894
78.44547,-10.091336
-15.974819,-2.3086815
-46.55675,41.956997
-49.99547,11.492227
-37.77425,-23.861673
24.895342,50.56761
32.80504,-6.533532
-44.088375,22.370115
-32.23589,-27.812807
25.990093,42.47143
-48.193542,-30.026056
-16.197922,-66.06039
-14.485458,-69.24777
-63.83357,-29.777124
20.305168,-19.01301
41.01205,-6.523376
-64.59966,-36.02704
38.158733,-54.902172
18.84264,-25.411428
60.221317,9.255813
-53.603333,-30.032583
-64.675575,-34.892998
27.063692,-26.566336
-6.1124387,9.438761
19.947626,-35.636646
-30.792707,63.125885
50.467888,-12.321069
27.265362,47.866253
42.788136,-57.182175
-37.826294,-23.53684
-39.27928,46.464264
78.229065,-9.274233
38.751682,-27.769653
-48.171124,-28.353432
25.486319,33.064743
37.003967,66.48603
16.19958,19.253895
36.10959,-64.258835
28.77951,49.616726
26.50063,36.574345
-31.80287,-20.28635
32.617428,47.014946
36.413757,58.31103
49.3576,-3.1667995
18.500725,24.361319
-16.011866,-0.65227586
-38.3058,48.17047
-8.109426,15.450852
-43.72962,52.14692
28.317055,-8.786172
38.542114,-22.563099
-18.966967,-12.442067
41.913216,-58.970688
19.868174,-35.510063
5.416503,-9.521212
54.17845,12.852061
-19.713783,-66.4242
-42.225414,39.489063
86.75299,-3.1599927
-42.393017,11.661345
-73.51587,0.21904343
17.84382,-16.428085
33.97707,48.059177
34.21055,-59.70619
26.67916,-68.54966
-62.403217,-30.906237
-13.656394,-58.57135
-60.690365,-39.282337
40.69347,46.902206
84.72212,-2.8267398
24.679478,-33.238827
-16.933792,-67.514015
26.541859,32.807217
76.05828,-23.821272
-21.844168,-14.950231
-38.688004,-25.432537
-34.802208,65.21845
-47.86442,20.005693
-49.71281,12.168956
-4.331818,-58.73756
-59.357063,-40.1869
35.09645,52.42111
54.502068,13.408634
-49.31072,-31.289448
32.144024,53.686584
-6.379829,39.55096
25.966576,40.737995
-25.16692,-19.641352
-44.3558,-26.420486
-78.58451,-6.660361
-21.126667,-63.9027
33.665035,-56.88077
38.516144,-13.508313
-16.354294,-0.4416676
-47.404427,47.036373
2.1504538,43.64669
-60.44891,-36.1812
58.810814,12.799739
56.263687,14.381964
37.073742,67.71033
21.709467,-72.45315
-59.23983,-39.45
18.759594,24.165646
-0.14507978,-48.138287
14.82791,27.291643
-17.83147,-65.73017
-32.593956,20.494638
32.61237,-23.375471
-72.11154,-5.5969663
27.02312,-58.400402
12.593863,23.360287
73.3641,-22.002115
-13.274125,-67.25925
71.92453,-21.009264
-53.744263,-28.520277
-58.9759,-23.404482
-10.982756,-2.3697062
-23.271015,-17.915092
77.08288,-20.284374
29.14129,54.49634
-32.300385,-24.485746
-57.783314,-22.436234
18.422514,-33.677402
-4.6686215,42.509754
74.33286,-25.979206
39.070114,33.76146
29.915041,-26.549889
24.445986,26.854364
-17.596804,-66.10356
77.52602,-20.456491
19.025063,-20.151161
-31.32552,-21.200197
76.53231,-26.15057
33.236134,-7.155436
-22.812143,-7.8823414
34.756405,-25.05104
-51.233887,21.402225
33.432953,34.566147
-30.345057,-20.118938
-24.494946,65.693825
-48.60661,26.408062
-7.132078,9.626105
-28.485598,68.28225
35.663387,-27.81842
-4.224526,44.927788
-47.133804,43.602184
-9.70415,-55.950024
-47.352604,28.115196
25.946735,-11.76446
21.743334,-26.214247
-7.2420487,50.33113
-50.91243,28.36434
28.9805,-66.45599
-51.2684,-26.50126
81.85024,-1.0333683
-50.75723,53.900726
-64.69981,-33.283405
-30.21681,25.350847
71.355194,-12.060827
-30.432459,62.175995
-52.383144,33.843765
-12.995087,2.7060506
13.512566,-19.578245
73.55955,-24.952822
-7.1116815,-52.930317
-5.649738,45.993206
-28.390682,67.139015
50.163967,1.7028829
-47.0297,31.603579
-8.075809,11.976005
-36.325817,-25.921305
19.510145,-7.7607
-52.048267,-20.681986
-51.216633,52.217133
76.37356,-24.891312
3.4061646,40.475708
-26.726181,66.10775
27.115723,-61.058872
-20.26097,-9.799904
74.9194,-22.967592
-41.065346,-28.705774
6.9377213,48.397167
-80.29523,0.19313678
16.577847,-15.147338
38.529987,51.51129
-8.585402,-57.115395
-6.5568423,46.344395
3.3934155,-2.7386189
-41.52328,13.282733
-47.832527,28.93597
10.536557,-20.90291
38.591957,-56.815414
26.948566,-16.295862
-47.790043,21.88656
-16.35465,-16.659712
71.29287,-28.264885
-62.281586,-22.358778
-63.396736,-32.87785
32.55192,4.382047
-20.812931,-8.863476
-41.545567,51.1022
-74.04963,0.22171256
37.034416,-25.0399
16.335133,26.767546
0.9707131,48.743477
63.839954,-1.419758
52.90191,14.220071
-73.76749,-5.040449
75.60178,-10.530387
-10.243604,-2.1758568
32.011322,56.75914
-53.32557,-28.2965
22.321192,-72.674416
-41.583954,-29.311394
0.7058058,13.233035
25.380865,-31.869564
29.434458,-8.112907
-63.059376,-21.12398
27.200987,44.00427
35.86324,-65.525604
15.161396,-11.307416
20.424664,-30.815567
37.171185,-62.736973
15.530633,-9.989619
41.01649,-19.442024
-40.8205,50.72058
79.51464,-8.042391
-40.76635,-21.687725
51.646683,-1.4323916
-81.55969,-0.6657339
-23.436222,-20.313812
2.0737913,49.097023
-6.632141,8.043576
-48.259254,33.01824
38.72751,43.369843
14.269632,20.167023
-28.638756,-23.90999
23.77464,35.953995
-49.044373,12.698279
27.303755,-67.806244
40.750813,-10.280157
2.8728323,-1.5428541
-28.02121,-15.297852
-29.626125,69.422554
25.899607,-15.7636175
18.657135,-31.263128
85.43379,-2.6632385
27.220259,-17.956953
-51.30749,20.663769
-0.88585824,-46.709545
19.094845,-12.238858
-44.226673,52.338215
51.90143,1.2409753
-38.795822,-20.734219
3.1897876,41.6098
-8.292705,12.733851
-32.025505,63.15988
-48.15737,35.825893
31.847809,64.82904
78.48119,-18.677805
-57.66879,-28.426075
-17.78283,-66.80766
59.18823,12.217856
22.871124,-33.656963
-66.894516,-32.83877
13.948175,-14.681051
11.51552,-8.953308
44.658314,-61.619843
1.6825558,-51.05084
-51.02614,-28.77908
-67.49631,3.0348866
-4.789884,41.620888
20.984402,-10.335889
-49.067238,-24.069342
-66.080345,-33.1528
-41.34255,45.61051
-1.7949777,41.290577
-22.217255,63.685986
-58.152664,-25.206816
-52.29283,-18.771297
58.17614,12.343594
72.265076,-24.42593
-22.029919,-10.282948
80.18575,-2.5739481
-47.024525,50.192356
38.488224,-63.66522
-43.281757,-28.629715
42.757526,-60.766243
-34.500175,67.691765
-10.304042,-1.7799009
-35.169754,56.42726
-50.645153,-30.926374
-10.016088,-57.11905
39.100243,45.897564
-15.430908,-59.45588
-50.241688,48.5555
77.30671,-12.466019
49.725956,-11.276781
45.90661,-12.302184
20.011028,-20.448845
4.441209,16.580431
-41.11329,26.053537
-57.51913,-31.721008
23.539286,-33.866764
40.327682,-57.969547
-10.586537,-59.624157
76.6108,-25.418783
-52.836613,-18.667488
75.76585,-17.41293
-28.668493,-15.111968
-40.870125,12.599351
-62.745056,-35.008667
-64.36025,-21.36534
21.123209,-34.65167
-33.73996,20.814123
3.6018314,-3.441915
36.609627,-22.932934
38.47552,-21.141018
-7.222273,43.677376
-4.5260878,37.009457
-31.436567,62.423737
12.016295,-14.277309
17.291111,-10.618294
41.944973,-62.333134
-33.93172,21.467997
28.113045,34.178795
77.56465,-13.523159
15.703671,-8.830812
57.238247,13.362107
16.586027,-10.30787
75.22658,-12.797168
-3.7355437,-48.51896
-21.248112,-10.372406
-17.91811,-52.740417
31.882221,30.23104
-46.23766,28.385315
21.471806,-72.99449
-52.77348,31.091007
-48.76306,14.049811
-49.952408,27.1251
23.900057,-31.946936
28.900244,55.914436
3.1143785,14.673743
-48.69512,37.740074
24.547379,23.84655
-44.59816,29.033188
54.54714,5.2241287
36.11928,-15.430385
-36.352314,51.861835
36.26144,-10.7641
-61.30908,-23.2811
-47.944027,16.124863
40.690655,33.633255
-78.99077,-0.019019151
39.824608,-55.986877
-25.788683,-22.059082
34.182816,64.730156
-11.785848,2.0636928
-33.48063,-23.586794
74.82772,-14.923575
18.581581,-34.733665
-35.230522,57.391552
-45.01292,26.607775
60.180077,10.7316265
-75.26019,-3.6234195
-55.111824,-25.446459
-6.5083237,45.4546
75.67412,-9.093155
-41.258045,30.725027
-39.467262,11.588552
-7.6036253,47.684063
51.745342,-3.8053792
38.885788,-55.422295
-13.942786,-64.80988
31.422062,-6.734234
-44.80555,19.965418
-19.988667,-12.682066
-12.869876,-63.23724
30.188189,-7.432578
-49.539696,22.367733
-35.711998,-23.525766
-82.61949,-0.74040574
40.19038,-25.081142
-15.211057,-69.717155
-9.403443,-62.847458
-17.546083,-10.295582
-8.512799,16.37542
-17.49305,-2.6318119
